propertyclr_sum,violentclr_sum,grandtotclr_sum,year,month,county
6,2,0,2010,september,fresno county
2,2,0,2010,september,los angeles county
24,3,0,2010,september,orange county
0,0,0,2010,september,los angeles county
24,4,0,2010,september,san diego county
19,11,0,2010,september,los angeles county
2,1,0,2010,september,orange county
7,9,0,2010,september,los angeles county
16,6,0,2010,september,riverside county
8,4,0,2010,september,los angeles county
3,0,0,2010,september,contra costa county
8,12,0,2010,september,orange county
10,3,0,2010,september,orange county
16,1,0,2010,september,orange county
2,2,0,2010,september,orange county
22,12,0,2010,september,lake county
13,6,0,2010,september,riverside county
13,9,1,2010,september,orange county
0,0,0,2010,september,siskiyou county
5,0,0,2010,september,lake county
32,16,0,2010,september,los angeles county
37,41,2,2010,september,los angeles county
0,0,0,2010,september,los angeles county
6,0,2,2010,september,lassen county
6,11,0,2010,september,los angeles county
10,7,0,2010,september,san diego county
6,4,0,2010,september,kings county
2,0,0,2010,september,placer county
4,6,0,2010,september,tulare county
11,8,0,2010,september,alameda county
2,7,0,2010,september,merced county
31,2,0,2010,september,san joaquin county
5,1,0,2010,september,san bernardino county
5,3,0,2010,september,los angeles county
19,12,0,2010,september,santa barbara county
157,106,1,2010,september,los angeles county
1,0,0,2010,september,orange county
0,0,0,2010,september,santa clara county
0,0,0,2010,september,santa clara county
501,384,8,2010,september,los angeles county
202,306,4,2010,september,los angeles county
10,17,0,2010,september,los angeles county
28,7,0,2010,september,merced county
2,0,0,2010,september,santa clara county
8,37,0,2010,september,los angeles county
88,26,0,2010,september,madera county
6,4,0,2010,september,madera county
4,1,0,2010,september,los angeles county
0,1,0,2010,september,mono county
20,1,0,2010,september,los angeles county
47,11,0,2010,september,san joaquin county
5,3,0,2010,september,monterey county
4,4,0,2010,september,mariposa county
1,0,0,2010,september,contra costa county
5,1,0,2010,september,yuba county
5,4,0,2010,september,los angeles county
0,2,0,2010,september,kern county
5,12,1,2010,september,mendocino county
0,0,0,2010,september,mendocino county
4,2,0,2010,september,fresno county
12,0,0,2010,september,riverside county
6,2,0,2010,september,san mateo county
35,20,1,2010,september,merced county
18,22,0,2010,september,merced county
0,1,0,2010,september,los angeles county
5,0,0,2010,september,san mateo county
35,2,0,2010,september,santa clara county
28,1,0,2010,september,orange county
98,72,0,2010,september,stanislaus county
3,0,0,2010,september,modoc county
1,0,0,2010,september,mono county
16,7,0,2010,september,los angeles county
1,0,0,2010,september,siskiyou county
33,4,0,2010,september,san bernardino county
0,0,0,2010,september,santa clara county
154,15,0,2010,september,los angeles county
13,9,0,2010,september,monterey county
0,0,0,2010,september,monterey county
17,9,0,2010,september,monterey county
0,0,0,2010,september,monterey county
4,1,0,2010,september,los angeles county
7,5,0,2010,september,ventura county
0,0,0,2010,september,contra costa county
51,27,0,2010,september,riverside county
4,4,0,2010,september,santa clara county
4,0,0,2010,september,san luis obispo county
3,0,0,2010,september,siskiyou county
17,10,0,2010,september,santa clara county
20,2,0,2010,september,riverside county
37,21,0,2010,september,napa county
4,5,0,2010,september,napa county
0,0,0,2010,september,napa county
32,25,1,2010,september,san diego county
2,0,0,2010,september,san bernardino county
1,2,0,2010,september,nevada county
7,5,0,2010,september,nevada county
16,3,0,2010,september,alameda county
2,2,0,2010,september,stanislaus county
36,3,0,2010,september,orange county
10,3,0,2010,september,riverside county
1,0,0,2010,september,butte county
0,0,0,2010,september,humboldt county
27,21,0,2010,september,los angeles county
7,2,0,2010,september,stanislaus county
29,138,3,2010,september,alameda county
2,1,0,2010,september,contra costa county
3,0,0,2010,september,san luis obispo county
38,32,0,2010,september,san diego county
0,0,0,2010,september,san diego county
2,0,0,2010,september,ventura county
68,26,0,2010,september,san bernardino county
64,6,0,2010,september,orange county
28,10,0,2010,september,orange county
0,0,0,2010,september,orange county
1,0,0,2010,september,contra costa county
5,0,0,2010,september,glenn county
9,6,0,2010,september,butte county
54,20,1,2010,september,ventura county
0,1,0,2010,september,monterey county
10,2,0,2010,september,san mateo county
27,1,0,2010,september,riverside county
46,10,0,2010,september,riverside county
87,55,2,2010,september,los angeles county
21,4,0,2010,september,santa clara county
1,0,0,2010,september,los angeles county
4,4,0,2010,september,butte county
8,17,0,2010,september,los angeles county
8,11,0,2010,september,fresno county
32,23,1,2010,september,los angeles county
0,0,0,2010,september,los angeles county
12,10,0,2010,september,san luis obispo county
8,1,0,2010,september,stanislaus county
0,0,0,2010,september,san bernardino county
23,4,0,2010,september,riverside county
19,15,0,2010,september,sonoma county
17,10,0,2010,september,los angeles county
1,0,0,2010,september,alameda county
9,0,0,2010,september,contra costa county
12,1,0,2010,september,san luis obispo county
5,9,0,2010,september,contra costa county
6,1,0,2010,september,orange county
17,15,1,2010,september,placer county
1,2,0,2010,september,el dorado county
9,5,0,2010,september,contra costa county
34,11,0,2010,september,alameda county
7,3,0,2010,september,plumas county
29,23,0,2010,september,los angeles county
5,2,0,2010,september,ventura county
7,3,0,2010,september,tulare county
0,0,0,2010,september,kings county
6,8,0,2010,september,san diego county
24,10,1,2010,september,sacramento county
116,21,0,2010,september,san bernardino county
1,0,0,2010,september,riverside county
3,0,0,2010,september,los angeles county
11,1,0,2010,september,orange county
11,6,0,2010,september,tehama county
58,29,0,2010,september,shasta county
38,5,0,2010,september,san bernardino county
27,7,0,2010,september,los angeles county
17,11,0,2010,september,san mateo county
2,4,0,2010,september,fresno county
18,21,0,2010,september,san bernardino county
7,34,1,2010,september,contra costa county
3,15,0,2010,september,kern county
1,0,0,2010,september,humboldt county
2,0,0,2010,september,solano county
5,2,0,2010,september,san joaquin county
6,1,0,2010,september,stanislaus county
109,58,0,2010,september,riverside county
34,36,1,2010,september,riverside county
0,0,0,2010,september,riverside county
13,1,1,2010,september,placer county
14,12,0,2010,september,sonoma county
0,0,0,2010,september,los angeles county
0,0,0,2010,september,los angeles county
31,8,0,2010,september,los angeles county
59,10,0,2010,september,placer county
255,145,2,2010,september,sacramento county
128,68,7,2010,september,sacramento county
79,50,1,2010,september,monterey county
1,4,0,2010,september,san benito county
78,33,0,2010,september,san bernardino county
70,48,2,2010,september,san bernardino county
0,0,0,2010,september,san bernardino county
9,2,0,2010,september,san bernardino county
34,3,0,2010,september,san mateo county
8,2,0,2010,september,san mateo county
11,5,0,2010,september,orange county
365,251,3,2010,september,san diego county
55,58,0,2010,september,san diego county
0,0,0,2010,september,san diego county
6,2,0,2010,september,san diego county
20,5,0,2010,september,los angeles county
1,0,0,2010,september,los angeles county
271,147,3,2010,september,san francisco county
2,2,0,2010,september,san francisco county
5,3,0,2010,september,los angeles county
27,8,0,2010,september,riverside county
27,27,1,2010,september,san joaquin county
0,0,0,2010,september,fresno county
261,101,2,2010,september,santa clara county
0,0,0,2010,september,santa clara county
7,3,0,2010,september,orange county
43,13,0,2010,september,alameda county
30,6,0,2010,september,san luis obispo county
17,16,1,2010,september,san luis obispo county
0,0,0,2010,september,san luis obispo county
38,7,0,2010,september,san diego county
0,0,0,2010,september,los angeles county
19,10,0,2010,september,san mateo county
0,0,0,2010,september,san mateo county
13,5,0,2010,september,san mateo county
8,8,0,2010,september,contra costa county
3,2,0,2010,september,contra costa county
9,1,0,2010,september,monterey county
1,1,0,2010,september,fresno county
57,51,3,2010,september,orange county
39,18,0,2010,september,santa barbara county
22,18,0,2010,september,santa barbara county
23,8,1,2010,september,santa clara county
11,6,0,2010,september,santa clara county
0,1,0,2010,september,santa clara county
19,16,0,2010,september,los angeles county
48,31,0,2010,september,santa cruz county
16,11,0,2010,september,santa cruz county
0,0,0,2010,september,santa cruz county
26,1,0,2010,september,los angeles county
48,35,1,2010,september,santa barbara county
27,19,2,2010,september,los angeles county
15,5,0,2010,september,ventura county
100,43,0,2010,september,sonoma county
7,20,1,2010,september,san diego county
0,3,0,2010,september,santa clara county
4,0,0,2010,september,santa cruz county
10,5,0,2010,september,orange county
8,5,0,2010,september,monterey county
6,0,0,2010,september,sonoma county
14,2,0,2010,september,fresno county
3,0,0,2010,september,kern county
18,33,0,2010,september,shasta county
0,0,0,2010,september,shasta county
6,3,0,2010,september,sierra county
0,0,0,2010,september,placer county
0,0,0,2010,september,los angeles county
8,2,0,2010,september,los angeles county
0,0,0,2010,september,sonoma county
24,4,0,2010,september,ventura county
6,2,0,2010,september,siskiyou county
3,0,0,2010,september,san diego county
0,0,0,2010,september,solano county
3,4,0,2010,september,monterey county
0,0,0,2010,september,santa barbara county
2,3,0,2010,september,sonoma county
0,0,0,2010,september,sonoma county
18,38,0,2010,september,sonoma county
0,0,0,2010,september,sonoma county
0,0,0,2010,september,sonoma county
8,2,0,2010,september,tuolumne county
5,13,0,2010,september,los angeles county
6,5,0,2010,september,los angeles county
9,8,0,2010,september,el dorado county
4,1,0,2010,september,los angeles county
15,6,0,2010,september,san mateo county
2,1,0,2010,september,napa county
0,1,0,2010,september,kern county
7,11,0,2010,september,stanislaus county
10,7,0,2010,september,orange county
0,0,0,2010,september,fresno county
116,99,1,2010,september,san joaquin county
4,3,1,2010,september,san joaquin county
4,2,0,2010,september,solano county
21,9,0,2010,september,santa clara county
31,6,0,2010,september,lassen county
4,7,0,2010,september,sutter county
0,0,0,2010,september,amador county
7,2,0,2010,september,kern county
7,1,0,2010,september,kern county
0,0,0,2010,september,san bernardino county
0,14,0,2010,september,tehama county
34,2,0,2010,september,riverside county
4,5,0,2010,september,los angeles county
24,7,0,2010,september,ventura county
83,18,0,2010,september,los angeles county
20,5,0,2010,september,san joaquin county
2,3,0,2010,september,trinity county
3,2,0,2010,september,nevada county
33,20,0,2010,september,tulare county
14,15,0,2010,september,tulare county
0,0,0,2010,september,siskiyou county
6,4,0,2010,september,tuolumne county
21,19,1,2010,september,stanislaus county
22,11,1,2010,september,orange county
9,2,0,2010,september,san bernardino county
0,0,0,2010,september,sacramento county
0,5,0,2010,september,sacramento county
6,0,0,2010,september,alameda county
2,0,0,2010,september,yolo county
0,0,0,2010,september,san francisco county
4,0,0,2010,september,orange county
4,2,1,2010,september,los angeles county
0,0,0,2010,september,sacramento county
0,0,0,2010,september,merced county
0,2,0,2010,september,riverside county
2,0,0,2010,september,san diego county
1,0,0,2010,september,san francisco county
3,0,0,2010,september,santa barbara county
0,1,0,2010,september,santa cruz county
16,7,0,2010,september,mendocino county
9,7,1,2010,september,alameda county
0,0,0,2010,september,alameda county
0,0,0,2010,september,amador county
0,0,0,2010,september,butte county
0,0,0,2010,september,calaveras county
0,0,0,2010,september,colusa county
0,0,0,2010,september,contra costa county
0,0,0,2010,september,el dorado county
0,0,0,2010,september,fresno county
0,0,0,2010,september,glenn county
0,0,0,2010,september,humboldt county
0,0,0,2010,september,imperial county
0,0,0,2010,september,inyo county
0,0,0,2010,september,kern county
0,0,0,2010,september,kings county
0,0,0,2010,september,lassen county
2,0,0,2010,september,los angeles county
0,0,0,2010,september,madera county
0,0,0,2010,september,mendocino county
0,0,0,2010,september,merced county
0,0,0,2010,september,modoc county
0,0,0,2010,september,monterey county
0,0,0,2010,september,napa county
0,0,0,2010,september,nevada county
0,0,0,2010,september,orange county
0,0,0,2010,september,placer county
0,0,0,2010,september,plumas county
0,0,0,2010,september,riverside county
0,0,0,2010,september,sacramento county
0,0,0,2010,september,san benito county
0,0,0,2010,september,san bernardino county
0,0,0,2010,september,san francisco county
0,0,0,2010,september,san joaquin county
0,0,0,2010,september,san luis obispo county
0,0,0,2010,september,san mateo county
0,0,0,2010,september,santa barbara county
0,0,0,2010,september,santa clara county
0,0,0,2010,september,santa cruz county
0,0,0,2010,september,shasta county
0,0,0,2010,september,sierra county
0,0,0,2010,september,siskiyou county
0,0,0,2010,september,solano county
0,0,0,2010,september,sonoma county
0,0,0,2010,september,stanislaus county
0,0,0,2010,september,sutter county
0,0,0,2010,september,tehama county
0,0,0,2010,september,trinity county
0,0,0,2010,september,tulare county
0,0,0,2010,september,ventura county
0,0,0,2010,september,yolo county
0,0,0,2010,september,yuba county
33,10,0,2010,september,san bernardino county
22,15,0,2010,september,solano county
37,19,0,2010,september,solano county
66,15,0,2010,september,ventura county
12,9,0,2010,september,ventura county
0,0,0,2010,september,ventura county
1,1,1,2010,september,los angeles county
62,22,0,2010,september,san bernardino county
0,0,0,2010,september,orange county
95,34,0,2010,september,tulare county
